country,year,month,arrivals
Thái Lan,2016,7,17865
Thái Lan,2016,8,17785
Thái Lan,2016,9,18016
Thái Lan,2016,10,22835
Thái Lan,2016,11,27070
Thái Lan,2016,12,27643
Thái Lan,2017,1,29015
Thái Lan,2017,2,25205
Thái Lan,2017,3,24371
Thái Lan,2017,4,30643
Thái Lan,2017,5,24763
Thái Lan,2017,6,18391
Thái Lan,2017,7,17960
Thái Lan,2017,8,21373
Thái Lan,2017,9,19522
Thái Lan,2017,10,27918
Thái Lan,2017,11,29102
Thái Lan,2017,12,33324
Thái Lan,2018,1,32287
Thái Lan,2018,2,26134
Thái Lan,2018,3,25016
Thái Lan,2018,4,35828
Thái Lan,2018,5,26954
Thái Lan,2018,6,22540
Thái Lan,2018,7,18417
Thái Lan,2018,8,25420
Thái Lan,2018,9,23991
Thái Lan,2018,10,32817
Thái Lan,2018,11,37303
Thái Lan,2018,12,42603
Thái Lan,2019,1,45105
Thái Lan,2019,2,34877
Thái Lan,2019,3,44606
Thái Lan,2019,4,50189
Thái Lan,2019,5,40899
Thái Lan,2019,6,29642
Thái Lan,2019,7,32043
Thái Lan,2019,8,33594
Thái Lan,2019,9,34350
Thái Lan,2019,10,52604
Thái Lan,2019,11,53292
Thái Lan,2019,12,58601
Thái Lan,2020,1,63182
Thái Lan,2020,2,44372
Thái Lan,2020,3,18171
Thái Lan,2022,1,360
Thái Lan,2022,2,477
Thái Lan,2022,3,661
Thái Lan,2022,4,2407
Thái Lan,2022,5,7015
Thái Lan,2022,6,11116
Thái Lan,2022,7,17643
Thái Lan,2022,8,21459
Thái Lan,2022,9,21812
Thái Lan,2022,10,31650
Thái Lan,2022,11,38878
Thái Lan,2022,12,48768
Thái Lan,2023,1,54985
Thái Lan,2023,2,42219
Thái Lan,2023,3,47927
Thái Lan,2023,4,54503
Thái Lan,2023,5,36778
Thái Lan,2023,6,29551
Thái Lan,2023,7,23917
Thái Lan,2023,8,31294
Thái Lan,2023,9,30052
Thái Lan,2023,10,40596
Thái Lan,2023,11,49987
Thái Lan,2023,12,47365
Thái Lan,2024,1,40535
Thái Lan,2024,2,35057
Thái Lan,2024,3,42950
Thái Lan,2024,4,45248
Thái Lan,2024,5,33882
Thái Lan,2024,6,28921
Thái Lan,2024,7,20927
Thái Lan,2024,8,26574
Thái Lan,2024,9,26874
Thái Lan,2024,10,38795
Thái Lan,2024,11,37520
Thái Lan,2024,12,40771
Thái Lan,2025,1,40464
Thái Lan,2025,2,37518
Thái Lan,2025,3,46147
Thái Lan,2025,4,44759
Thái Lan,2025,5,36929
Thái Lan,2025,6,30154
Thái Lan,2025,7,29125
Thái Lan,2025,8,31279
Thái Lan,2025,9,30142
Thái Lan,2025,10,47694
Thái Lan,2025,11,40797
Thái Lan,2025,12,42767
Thái Lan,2026,1,44755
Thái Lan,2026,2,38682
Thái Lan,2026,3,48778
Thái Lan,2026,4,50812
Thái Lan,2026,5,40253
Thụy sĩ,2008,7,2046
Thụy sĩ,2008,9,1174
Thụy sĩ,2008,10,1476
Thụy sĩ,2012,12,2342
Thụy sĩ,2013,1,3279
Thụy sĩ,2013,2,2726
Thụy sĩ,2013,3,2413
Thụy sĩ,2013,4,2903
Thụy sĩ,2013,5,1723
Thụy sĩ,2013,6,1272
Thụy sĩ,2013,7,2661
Thụy sĩ,2013,8,2158
Thụy sĩ,2013,9,1373
Thụy sĩ,2013,10,1997
Thụy sĩ,2013,11,3478
Thụy sĩ,2013,12,2440
Thụy sĩ,2014,1,6091
Thụy sĩ,2014,2,3218
Thụy sĩ,2014,3,2665
Thụy sĩ,2014,4,3123
Thụy sĩ,2014,5,2037
Thụy sĩ,2014,6,1401
Thụy sĩ,2014,7,2779
Thụy sĩ,2014,8,2321
Thụy sĩ,2014,9,1377
Thụy sĩ,2014,10,2062
Thụy sĩ,2014,11,2857
Thụy sĩ,2014,12,2384
Thụy sĩ,2015,1,3506
Thụy sĩ,2015,3,2526
Thụy sĩ,2015,4,2830
Thụy sĩ,2015,5,1744
Thụy sĩ,2015,6,1178
Thụy sĩ,2015,7,2757
Thụy sĩ,2015,8,1955
Thụy sĩ,2015,9,1334
Thụy sĩ,2015,10,2131
Thụy sĩ,2015,11,3254
Thụy sĩ,2015,12,2550
Thụy sĩ,2016,1,3520
Thụy sĩ,2016,2,3325
Thụy sĩ,2016,3,3160
Thụy sĩ,2016,4,3064
Thụy sĩ,2016,5,1930
Thụy sĩ,2016,6,1101
Thụy sĩ,2016,7,2851
Thụy sĩ,2016,8,2396
Thụy sĩ,2016,9,1444
Thụy sĩ,2016,10,2345
Thụy sĩ,2016,11,3638
Thụy sĩ,2016,12,2701
Thụy sĩ,2017,1,3918
Thụy sĩ,2017,2,3598
Thụy sĩ,2017,3,2812
Thụy sĩ,2017,4,3660
Thụy sĩ,2017,5,1886
Thụy sĩ,2017,6,1469
Thụy sĩ,2017,7,2828
Thụy sĩ,2017,8,2416
Thụy sĩ,2017,9,1410
Thụy sĩ,2017,10,2467
Thụy sĩ,2017,11,3834
Thụy sĩ,2017,12,2825
Thụy sĩ,2018,1,4215
Thụy sĩ,2018,2,3409
Thụy sĩ,2018,3,2972
Thụy sĩ,2018,4,3672
Thụy sĩ,2018,5,2275
Thụy sĩ,2018,6,1513
Thụy sĩ,2018,7,2986
Thụy sĩ,2018,8,2375
Thụy sĩ,2018,9,1541
Thụy sĩ,2018,10,2445
Thụy sĩ,2018,11,3769
Thụy sĩ,2018,12,3369
Thụy sĩ,2019,1,4544
Thụy sĩ,2019,2,3965
Thụy sĩ,2019,3,3298
Thụy sĩ,2019,4,4187
Thụy sĩ,2019,5,2039
Thụy sĩ,2019,6,1336
Thụy sĩ,2019,7,2925
Thụy sĩ,2019,8,2558
Thụy sĩ,2019,9,1453
Thụy sĩ,2019,10,2585
Thụy sĩ,2019,11,4049
Thụy sĩ,2019,12,3638
Thụy sĩ,2020,1,5039
Thụy sĩ,2020,2,3801
Thụy sĩ,2020,3,2005
Thụy sĩ,2022,1,23
Thụy sĩ,2022,2,73
Thụy sĩ,2022,3,113
Thụy sĩ,2022,4,441
Thụy sĩ,2022,5,680
Thụy sĩ,2022,6,633
Thụy sĩ,2022,7,1362
Thụy sĩ,2022,8,1404
Thụy sĩ,2022,9,1024
Thụy sĩ,2022,10,1478
Thụy sĩ,2022,11,2209
Thụy sĩ,2022,12,1910
Thụy sĩ,2023,1,2676
Thụy sĩ,2023,2,2556
Thụy sĩ,2023,3,2330
Thụy sĩ,2023,4,3112
Thụy sĩ,2023,5,1784
Thụy sĩ,2023,6,1293
Thụy sĩ,2023,7,2215
Thụy sĩ,2023,8,2391
Thụy sĩ,2023,9,1406
Thụy sĩ,2023,10,2166
Thụy sĩ,2023,11,3304
Thụy sĩ,2023,12,2696
Thụy sĩ,2024,1,3658
Thụy sĩ,2024,2,3497
Thụy sĩ,2024,3,3275
Thụy sĩ,2024,4,3637
Thụy sĩ,2024,5,2245
Thụy sĩ,2024,6,1378
Thụy sĩ,2024,7,2304
Thụy sĩ,2024,8,1893
Thụy sĩ,2024,9,1577
Thụy sĩ,2024,10,2645
Thụy sĩ,2024,11,4085
Thụy sĩ,2024,12,3390
Thụy sĩ,2025,1,3999
Thụy sĩ,2025,2,4172
Thụy sĩ,2025,3,3734
Thụy sĩ,2025,4,4497
Thụy sĩ,2025,5,1648
Thụy sĩ,2025,6,1441
Thụy sĩ,2025,7,3664
Thụy sĩ,2025,8,2023
Thụy sĩ,2025,9,1987
Thụy sĩ,2025,10,3317
Thụy sĩ,2025,11,4886
Thụy sĩ,2025,12,4507
Thụy sĩ,2026,1,5067
Thụy sĩ,2026,2,5641
Thụy sĩ,2026,3,4441
Thụy sĩ,2026,4,5035
Thụy sĩ,2026,5,2496
Thụy Điển,2008,7,1679
Thụy Điển,2008,9,963
Thụy Điển,2008,10,1308
Thụy Điển,2012,12,3619
Thụy Điển,2013,1,5907
Thụy Điển,2013,2,3612
Thụy Điển,2013,3,3514
Thụy Điển,2013,4,2441
Thụy Điển,2013,5,1302
Thụy Điển,2013,6,1577
Thụy Điển,2013,7,2507
Thụy Điển,2013,8,1140
Thụy Điển,2013,9,1208
Thụy Điển,2013,10,1749
Thụy Điển,2013,11,2948
Thụy Điển,2013,12,3588
Thụy Điển,2014,1,3728
Thụy Điển,2014,2,4599
Thụy Điển,2014,3,3442
Thụy Điển,2014,4,2564
Thụy Điển,2014,5,1439
Thụy Điển,2014,6,1558
Thụy Điển,2014,7,2545
Thụy Điển,2014,8,1324
Thụy Điển,2014,9,1148
Thụy Điển,2014,10,1487
Thụy Điển,2014,11,2584
Thụy Điển,2014,12,3805
Thụy Điển,2015,1,5588
Thụy Điển,2015,2,6549
Thụy Điển,2015,3,3174
Thụy Điển,2015,4,2355
Thụy Điển,2015,5,1369
Thụy Điển,2015,6,1548
Thụy Điển,2015,7,2248
Thụy Điển,2015,8,1171
Thụy Điển,2015,9,1090
Thụy Điển,2015,10,1767
Thụy Điển,2015,11,3246
Thụy Điển,2015,12,4026
Thụy Điển,2016,1,6728
Thụy Điển,2016,2,4944
Thụy Điển,2016,3,4912
Thụy Điển,2016,4,3185
Thụy Điển,2016,5,1639
Thụy Điển,2016,6,1624
Thụy Điển,2016,7,2730
Thụy Điển,2016,8,1465
Thụy Điển,2016,9,1234
Thụy Điển,2016,10,1819
Thụy Điển,2016,11,3385
Thụy Điển,2016,12,4014
Thụy Điển,2017,1,8567
Thụy Điển,2017,2,6725
Thụy Điển,2017,3,5703
Thụy Điển,2017,4,3617
Thụy Điển,2017,5,1633
Thụy Điển,2017,6,1729
Thụy Điển,2017,7,2843
Thụy Điển,2017,8,1563
Thụy Điển,2017,9,1219
Thụy Điển,2017,10,1987
Thụy Điển,2017,11,3645
Thụy Điển,2017,12,4814
Thụy Điển,2018,1,10598
Thụy Điển,2018,2,8879
Thụy Điển,2018,3,5847
Thụy Điển,2018,4,3424
Thụy Điển,2018,5,1797
Thụy Điển,2018,6,1974
Thụy Điển,2018,7,2850
Thụy Điển,2018,8,1623
Thụy Điển,2018,9,1391
Thụy Điển,2018,10,2078
Thụy Điển,2018,11,3877
Thụy Điển,2018,12,5385
Thụy Điển,2019,1,11239
Thụy Điển,2019,2,10087
Thụy Điển,2019,3,6643
Thụy Điển,2019,4,3350
Thụy Điển,2019,5,1774
Thụy Điển,2019,6,1790
Thụy Điển,2019,7,2881
Thụy Điển,2019,8,1594
Thụy Điển,2019,9,1327
Thụy Điển,2019,10,1922
Thụy Điển,2019,11,3605
Thụy Điển,2019,12,4492
Thụy Điển,2020,1,10625
Thụy Điển,2020,2,7480
Thụy Điển,2020,3,3752
Thụy Điển,2022,1,24
Thụy Điển,2022,2,81
Thụy Điển,2022,3,133
Thụy Điển,2022,4,539
Thụy Điển,2022,5,574
Thụy Điển,2022,6,691
Thụy Điển,2022,7,1068
Thụy Điển,2022,8,795
Thụy Điển,2022,9,831
Thụy Điển,2022,10,1042
Thụy Điển,2022,11,1635
Thụy Điển,2022,12,2184
Thụy Điển,2023,1,3381
Thụy Điển,2023,2,3034
Thụy Điển,2023,3,2474
Thụy Điển,2023,4,2128
Thụy Điển,2023,5,1348
Thụy Điển,2023,6,1454
Thụy Điển,2023,7,2411
Thụy Điển,2023,8,1387
Thụy Điển,2023,9,1103
Thụy Điển,2023,10,1437
Thụy Điển,2023,11,2655
Thụy Điển,2023,12,2943
Thụy Điển,2024,1,4588
Thụy Điển,2024,2,4517
Thụy Điển,2024,3,3574
Thụy Điển,2024,4,2516
Thụy Điển,2024,5,1461
Thụy Điển,2024,6,1467
Thụy Điển,2024,7,2503
Thụy Điển,2024,8,1032
Thụy Điển,2024,9,1323
Thụy Điển,2024,10,2197
Thụy Điển,2024,11,3376
Thụy Điển,2024,12,5713
Thụy Điển,2025,1,6048
Thụy Điển,2025,2,5038
Thụy Điển,2025,3,3960
Thụy Điển,2025,4,2628
Thụy Điển,2025,5,1504
Thụy Điển,2025,6,2236
Thụy Điển,2025,7,2616
Thụy Điển,2025,8,1384
Thụy Điển,2025,9,1475
Thụy Điển,2025,10,2295
Thụy Điển,2025,11,3921
Thụy Điển,2025,12,6394
Thụy Điển,2026,1,7999
Thụy Điển,2026,2,6866
Thụy Điển,2026,3,4326
Thụy Điển,2026,4,3192
Thụy Điển,2026,5,1755
Trung Quốc,2008,7,44194
Trung Quốc,2008,9,45695
Trung Quốc,2008,10,38765
Trung Quốc,2008,11,52296
Trung Quốc,2008,12,59114
Trung Quốc,2009,1,60723
Trung Quốc,2009,2,41608
Trung Quốc,2009,3,33873
Trung Quốc,2009,4,35590
Trung Quốc,2009,5,39920
Trung Quốc,2009,6,39494
Trung Quốc,2009,7,34937
Trung Quốc,2009,8,39425
Trung Quốc,2009,9,55791
Trung Quốc,2009,10,54525
Trung Quốc,2009,11,64736
Trung Quốc,2009,12,51121
Trung Quốc,2010,1,59426
Trung Quốc,2010,2,69358
Trung Quốc,2010,3,90258
Trung Quốc,2010,4,84329
Trung Quốc,2010,5,53385
Trung Quốc,2010,6,71719
Trung Quốc,2010,7,74633
Trung Quốc,2010,8,86401
Trung Quốc,2010,9,77682
Trung Quốc,2010,10,95869
Trung Quốc,2010,11,61282
Trung Quốc,2010,12,72279
Trung Quốc,2011,1,76358
Trung Quốc,2011,2,114748
Trung Quốc,2011,3,96467
Trung Quốc,2011,4,87649
Trung Quốc,2011,5,130713
Trung Quốc,2011,6,115621
Trung Quốc,2011,7,123167
Trung Quốc,2011,8,143671
Trung Quốc,2011,9,69026
Trung Quốc,2011,10,145564
Trung Quốc,2011,11,152031
Trung Quốc,2011,12,139797
Trung Quốc,2012,1,147667
Trung Quốc,2012,2,142462
Trung Quốc,2012,3,101482
Trung Quốc,2012,4,121580
Trung Quốc,2012,5,90064
Trung Quốc,2012,6,79020
Trung Quốc,2012,7,90741
Trung Quốc,2012,8,120514
Trung Quốc,2012,9,98423
Trung Quốc,2012,10,103226
Trung Quốc,2012,11,160161
Trung Quốc,2012,12,141117
Trung Quốc,2013,1,143939
Trung Quốc,2013,2,130530
Trung Quốc,2013,3,129961
Trung Quốc,2013,4,153051
Trung Quốc,2013,5,148606
Trung Quốc,2013,6,129577
Trung Quốc,2013,7,173257
Trung Quốc,2013,8,190358
Trung Quốc,2013,9,169682
Trung Quốc,2013,10,176852
Trung Quốc,2013,11,190310
Trung Quốc,2013,12,181671
Trung Quốc,2014,1,158734
Trung Quốc,2014,2,238265
Trung Quốc,2014,3,190476
Trung Quốc,2014,4,216659
Trung Quốc,2014,5,194018
Trung Quốc,2014,6,136726
Trung Quốc,2014,7,123442
Trung Quốc,2014,8,135170
Trung Quốc,2014,9,148895
Trung Quốc,2014,10,143786
Trung Quốc,2014,11,129672
Trung Quốc,2014,12,133590
Trung Quốc,2015,1,119517
Trung Quốc,2015,2,117566
Trung Quốc,2015,3,103670
Trung Quốc,2015,4,187080
Trung Quốc,2015,5,163195
Trung Quốc,2015,6,113906
Trung Quốc,2015,7,136589
Trung Quốc,2015,8,159010
Trung Quốc,2015,9,150753
Trung Quốc,2015,10,175421
Trung Quốc,2015,11,175841
Trung Quốc,2015,12,169106
Trung Quốc,2016,1,147510
Trung Quốc,2016,2,218947
Trung Quốc,2016,3,214067
Trung Quốc,2016,4,208926
Trung Quốc,2016,5,221800
Trung Quốc,2016,6,193310
Trung Quốc,2016,7,263971
Trung Quốc,2016,8,283995
Trung Quốc,2016,9,235077
Trung Quốc,2016,10,240912
Trung Quốc,2016,11,251671
Trung Quốc,2016,12,216662
Trung Quốc,2017,1,247621
Trung Quốc,2017,2,403663
Trung Quốc,2017,3,297915
Trung Quốc,2017,4,322453
Trung Quốc,2017,5,300531
Trung Quốc,2017,6,315312
Trung Quốc,2017,7,329319
Trung Quốc,2017,8,436164
Trung Quốc,2017,9,283223
Trung Quốc,2017,10,309480
Trung Quốc,2017,11,348733
Trung Quốc,2017,12,413839
Trung Quốc,2018,1,418493
Trung Quốc,2018,2,483319
Trung Quốc,2018,3,454622
Trung Quốc,2018,4,419590
Trung Quốc,2018,5,377278
Trung Quốc,2018,6,415540
Trung Quốc,2018,7,404508
Trung Quốc,2018,8,428958
Trung Quốc,2018,9,407087
Trung Quốc,2018,10,371361
Trung Quốc,2018,11,380139
Trung Quốc,2018,12,405573
Trung Quốc,2019,1,373537
Trung Quốc,2019,2,516351
Trung Quốc,2019,3,391185
Trung Quốc,2019,4,426746
Trung Quốc,2019,5,427788
Trung Quốc,2019,6,347724
Trung Quốc,2019,7,406926
Trung Quốc,2019,8,482004
Trung Quốc,2019,9,604922
Trung Quốc,2019,10,597589
Trung Quốc,2019,11,673221
Trung Quốc,2019,12,558432
Trung Quốc,2020,1,644702
Trung Quốc,2020,2,193923
Trung Quốc,2020,3,33194
Trung Quốc,2022,1,3048
Trung Quốc,2022,2,4031
Trung Quốc,2022,3,7872
Trung Quốc,2022,4,7623
Trung Quốc,2022,5,9559
Trung Quốc,2022,6,10047
Trung Quốc,2022,7,10854
Trung Quốc,2022,8,11939
Trung Quốc,2022,9,13171
Trung Quốc,2022,10,13964
Trung Quốc,2022,11,15800
Trung Quốc,2022,12,16988
Trung Quốc,2023,1,15875
Trung Quốc,2023,2,55029
Trung Quốc,2023,3,69329
Trung Quốc,2023,4,111903
Trung Quốc,2023,5,146755
Trung Quốc,2023,6,158260
Trung Quốc,2023,7,180426
Trung Quốc,2023,8,212301
Trung Quốc,2023,9,172694
Trung Quốc,2023,10,184370
Trung Quốc,2023,11,202009
Trung Quốc,2023,12,234253
Trung Quốc,2024,1,242181
Trung Quốc,2024,2,295480
Trung Quốc,2024,3,352173
Trung Quốc,2024,4,357907
Trung Quốc,2024,5,357190
Trung Quốc,2024,6,286165
Trung Quốc,2024,7,249262
Trung Quốc,2024,8,307077
Trung Quốc,2024,9,257967
Trung Quốc,2024,10,305464
Trung Quốc,2024,11,339399
Trung Quốc,2024,12,387861
Trung Quốc,2025,1,574950
Trung Quốc,2025,2,380745
Trung Quốc,2025,3,630898
Trung Quốc,2025,4,368074
Trung Quốc,2025,5,407572
Trung Quốc,2025,6,364801
Trung Quốc,2025,7,391051
Trung Quốc,2025,8,414247
Trung Quốc,2025,9,361627
Trung Quốc,2025,10,433390
Trung Quốc,2025,11,467090
Trung Quốc,2025,12,487557
Trung Quốc,2026,1,459435
Trung Quốc,2026,2,463147
Trung Quốc,2026,3,482587
Trung Quốc,2026,4,449524
Trung Quốc,2026,5,443705
Tây Ban Nha,2008,7,2092
Tây Ban Nha,2008,9,2790
Tây Ban Nha,2008,10,2279
Tây Ban Nha,2012,12,2125
Tây Ban Nha,2013,1,1966
Tây Ban Nha,2013,2,1503
Tây Ban Nha,2013,3,1742
Tây Ban Nha,2013,4,2032
Tây Ban Nha,2013,5,1890
Tây Ban Nha,2013,6,1727
Tây Ban Nha,2013,7,3118
Tây Ban Nha,2013,8,6711
Tây Ban Nha,2013,9,3852
Tây Ban Nha,2013,10,3047
Tây Ban Nha,2013,11,3411
Tây Ban Nha,2013,12,2184
Tây Ban Nha,2014,1,2174
Tây Ban Nha,2014,2,2060
Tây Ban Nha,2014,3,2322
Tây Ban Nha,2014,4,2858
Tây Ban Nha,2014,5,2160
Tây Ban Nha,2014,6,2080
Tây Ban Nha,2014,7,3629
Tây Ban Nha,2014,8,8441
Tây Ban Nha,2014,9,4732
Tây Ban Nha,2014,10,3824
Tây Ban Nha,2014,11,3824
Tây Ban Nha,2014,12,2720
Tây Ban Nha,2015,1,2839
Tây Ban Nha,2015,2,2737
Tây Ban Nha,2015,3,2240
Tây Ban Nha,2015,4,2917
Tây Ban Nha,2015,5,2370
Tây Ban Nha,2015,6,2150
Tây Ban Nha,2015,7,3679
Tây Ban Nha,2015,8,9541
Tây Ban Nha,2015,9,5052
Tây Ban Nha,2015,10,4552
Tây Ban Nha,2015,11,4550
Tây Ban Nha,2015,12,2856
Tây Ban Nha,2016,1,3244
Tây Ban Nha,2016,2,2642
Tây Ban Nha,2016,3,3301
Tây Ban Nha,2016,4,3174
Tây Ban Nha,2016,5,3003
Tây Ban Nha,2016,6,2674
Tây Ban Nha,2016,7,4797
Tây Ban Nha,2016,8,12784
Tây Ban Nha,2016,9,6565
Tây Ban Nha,2016,10,5597
Tây Ban Nha,2016,11,5957
Tây Ban Nha,2016,12,4219
Tây Ban Nha,2017,1,4127
Tây Ban Nha,2017,2,3588
Tây Ban Nha,2017,3,3624
Tây Ban Nha,2017,4,4999
Tây Ban Nha,2017,5,3515
Tây Ban Nha,2017,6,3352
Tây Ban Nha,2017,7,5980
Tây Ban Nha,2017,8,14098
Tây Ban Nha,2017,9,8054
Tây Ban Nha,2017,10,6279
Tây Ban Nha,2017,11,6768
Tây Ban Nha,2017,12,5144
Tây Ban Nha,2018,1,4376
Tây Ban Nha,2018,2,3550
Tây Ban Nha,2018,3,3871
Tây Ban Nha,2018,4,5437
Tây Ban Nha,2018,5,3868
Tây Ban Nha,2018,6,4218
Tây Ban Nha,2018,7,6571
Tây Ban Nha,2018,8,16106
Tây Ban Nha,2018,9,9479
Tây Ban Nha,2018,10,7366
Tây Ban Nha,2018,11,7874
Tây Ban Nha,2018,12,4355
Tây Ban Nha,2019,1,4595
Tây Ban Nha,2019,2,3828
Tây Ban Nha,2019,3,4115
Tây Ban Nha,2019,4,5584
Tây Ban Nha,2019,5,4511
Tây Ban Nha,2019,6,4202
Tây Ban Nha,2019,7,7752
Tây Ban Nha,2019,8,17944
Tây Ban Nha,2019,9,10414
Tây Ban Nha,2019,10,7217
Tây Ban Nha,2019,11,8346
Tây Ban Nha,2019,12,5089
Tây Ban Nha,2020,1,5099
Tây Ban Nha,2020,2,4099
Tây Ban Nha,2020,3,2585
Tây Ban Nha,2022,1,93
Tây Ban Nha,2022,2,129
Tây Ban Nha,2022,3,76
Tây Ban Nha,2022,4,539
Tây Ban Nha,2022,5,966
Tây Ban Nha,2022,6,1126
Tây Ban Nha,2022,7,2021
Tây Ban Nha,2022,8,5397
Tây Ban Nha,2022,9,4407
Tây Ban Nha,2022,10,3945
Tây Ban Nha,2022,11,4466
Tây Ban Nha,2022,12,4296
Tây Ban Nha,2023,1,3377
Tây Ban Nha,2023,2,3160
Tây Ban Nha,2023,3,3738
Tây Ban Nha,2023,4,4821
Tây Ban Nha,2023,5,4158
Tây Ban Nha,2023,6,3428
Tây Ban Nha,2023,7,5242
Tây Ban Nha,2023,8,13439
Tây Ban Nha,2023,9,10501
Tây Ban Nha,2023,10,7682
Tây Ban Nha,2023,11,8874
Tây Ban Nha,2023,12,7667
Tây Ban Nha,2024,1,5209
Tây Ban Nha,2024,2,4498
Tây Ban Nha,2024,3,5671
Tây Ban Nha,2024,4,7044
Tây Ban Nha,2024,5,5588
Tây Ban Nha,2024,6,4317
Tây Ban Nha,2024,7,6291
Tây Ban Nha,2024,8,17093
Tây Ban Nha,2024,9,9034
Tây Ban Nha,2024,10,8685
Tây Ban Nha,2024,11,11291
Tây Ban Nha,2024,12,6649
Tây Ban Nha,2025,1,5584
Tây Ban Nha,2025,2,6052
Tây Ban Nha,2025,3,6430
Tây Ban Nha,2025,4,7256
Tây Ban Nha,2025,5,5562
Tây Ban Nha,2025,6,5152
Tây Ban Nha,2025,7,8340
Tây Ban Nha,2025,8,15922
Tây Ban Nha,2025,9,8240
Tây Ban Nha,2025,10,8846
Tây Ban Nha,2025,11,12270
Tây Ban Nha,2025,12,7788
Tây Ban Nha,2026,1,7493
Tây Ban Nha,2026,2,6172
Tây Ban Nha,2026,3,6412
Tây Ban Nha,2026,4,6042
Tây Ban Nha,2026,5,4742
Vương quốc Anh,2008,7,8066
Vương quốc Anh,2008,9,7605
Vương quốc Anh,2008,10,8397
Vương quốc Anh,2011,3,13653
Vương quốc Anh,2011,4,12594
Vương quốc Anh,2012,1,17863
Vương quốc Anh,2012,12,13685
Vương quốc Anh,2013,1,15933
Vương quốc Anh,2013,2,14780
Vương quốc Anh,2013,3,16318
Vương quốc Anh,2013,4,19147
Vương quốc Anh,2013,5,12609
Vương quốc Anh,2013,6,12253
Vương quốc Anh,2013,7,14421
Vương quốc Anh,2013,8,18070
Vương quốc Anh,2013,9,12600
Vương quốc Anh,2013,10,14325
Vương quốc Anh,2013,11,19433
Vương quốc Anh,2013,12,14774
Vương quốc Anh,2014,1,18857
Vương quốc Anh,2014,2,19744
Vương quốc Anh,2014,3,19670
Vương quốc Anh,2014,4,22774
Vương quốc Anh,2014,5,14783
Vương quốc Anh,2014,6,13529
Vương quốc Anh,2014,7,15020
Vương quốc Anh,2014,8,20427
Vương quốc Anh,2014,9,13173
Vương quốc Anh,2014,10,13597
Vương quốc Anh,2014,11,17513
Vương quốc Anh,2014,12,14632
Vương quốc Anh,2015,1,18120
Vương quốc Anh,2015,2,21284
Vương quốc Anh,2015,3,18345
Vương quốc Anh,2015,4,21186
Vương quốc Anh,2015,5,13235
Vương quốc Anh,2015,6,12873
Vương quốc Anh,2015,7,16738
Vương quốc Anh,2015,8,21000
Vương quốc Anh,2015,9,13573
Vương quốc Anh,2015,10,17456
Vương quốc Anh,2015,11,23285
Vương quốc Anh,2015,12,17771
Vương quốc Anh,2016,1,21851
Vương quốc Anh,2016,2,22802
Vương quốc Anh,2016,3,24019
Vương quốc Anh,2016,4,25903
Vương quốc Anh,2016,5,17524
Vương quốc Anh,2016,6,16209
Vương quốc Anh,2016,7,19365
Vương quốc Anh,2016,8,25171
Vương quốc Anh,2016,9,17050
Vương quốc Anh,2016,10,19154
Vương quốc Anh,2016,11,26509
Vương quốc Anh,2016,12,19284
Vương quốc Anh,2017,1,24094
Vương quốc Anh,2017,2,26861
Vương quốc Anh,2017,3,24061
Vương quốc Anh,2017,4,31447
Vương quốc Anh,2017,5,19891
Vương quốc Anh,2017,6,18689
Vương quốc Anh,2017,7,21672
Vương quốc Anh,2017,8,27652
Vương quốc Anh,2017,9,18707
Vương quốc Anh,2017,10,20666
Vương quốc Anh,2017,11,28350
Vương quốc Anh,2017,12,21447
Vương quốc Anh,2018,1,28449
Vương quốc Anh,2018,2,28505
Vương quốc Anh,2018,3,28854
Vương quốc Anh,2018,4,32442
Vương quốc Anh,2018,5,20203
Vương quốc Anh,2018,6,19595
Vương quốc Anh,2018,7,21879
Vương quốc Anh,2018,8,27516
Vương quốc Anh,2018,9,18594
Vương quốc Anh,2018,10,22009
Vương quốc Anh,2018,11,27568
Vương quốc Anh,2018,12,22500
Vương quốc Anh,2019,1,29545
Vương quốc Anh,2019,2,30967
Vương quốc Anh,2019,3,29367
Vương quốc Anh,2019,4,34169
Vương quốc Anh,2019,5,22235
Vương quốc Anh,2019,6,18770
Vương quốc Anh,2019,7,22178
Vương quốc Anh,2019,8,29491
Vương quốc Anh,2019,9,20633
Vương quốc Anh,2019,10,25006
Vương quốc Anh,2019,11,30165
Vương quốc Anh,2019,12,22558
Vương quốc Anh,2020,1,32114
Vương quốc Anh,2020,2,31446
Vương quốc Anh,2020,3,17873
Vương quốc Anh,2022,1,391
Vương quốc Anh,2022,2,481
Vương quốc Anh,2022,3,734
Vương quốc Anh,2022,4,3699
Vương quốc Anh,2022,5,5622
Vương quốc Anh,2022,6,6534
Vương quốc Anh,2022,7,8996
Vương quốc Anh,2022,8,12648
Vương quốc Anh,2022,9,10072
Vương quốc Anh,2022,10,12294
Vương quốc Anh,2022,11,16931
Vương quốc Anh,2022,12,15392
Vương quốc Anh,2023,1,21509
Vương quốc Anh,2023,2,22622
Vương quốc Anh,2023,3,23071
Vương quốc Anh,2023,4,28003
Vương quốc Anh,2023,5,18608
Vương quốc Anh,2023,6,15702
Vương quốc Anh,2023,7,17978
Vương quốc Anh,2023,8,23041
Vương quốc Anh,2023,9,16682
Vương quốc Anh,2023,10,18828
Vương quốc Anh,2023,11,26100
Vương quốc Anh,2023,12,21378
